sep=,

June 11. 2017
Sensor Datalog with Extended Functionality
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,NewData,
[h:m],[s],[hPa],[?C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],MSBfirst:--THPMGA,
14:50,47.59,,,,-49,1010,41,        ,        ,        ,,,,0x01,
14:50,47.59,,,,-41,1011,37,        ,        ,        ,,,,0x01,
14:50,47.60,,,,-37,1013,26,        ,        ,        ,,,,0x01,
14:50,47.60,,,,-40,1017,20,        ,        ,        ,,,,0x01,
14:50,47.60,,,,-45,1018,14,        ,        ,        ,,,,0x01,
14:50,47.61,,,,-49,1017,9,        ,        ,        ,,,,0x01,
14:50,47.61,,,,-52,1016,14,        ,        ,        ,,,,0x01,
14:50,47.62,,,,-50,1015,18,        ,        ,        ,,,,0x01,
14:50,47.62,,,,-50,1014,21,        ,        ,        ,,,,0x01,
14:50,47.62,,,,-47,1013,28,        ,        ,        ,,,,0x01,
14:50,47.63,,,,-48,1013,30,        ,        ,        ,,,,0x01,
14:50,47.63,,,,-48,1012,25,        ,        ,        ,,,,0x01,
14:50,47.64,,,,-44,1014,27,        ,        ,        ,,,,0x01,
14:50,47.64,,,,-54,1013,26,        ,        ,        ,,,,0x01,
14:50,47.64,,,,-49,1016,25,        ,        ,        ,,,,0x01,
14:50,47.65,,,,-44,1014,29,        ,        ,        ,,,,0x01,
14:50,47.65,,,,-56,1009,27,        ,        ,        ,,,,0x01,
14:50,47.66,,,,-45,1014,27,        ,        ,        ,,,,0x01,
14:50,47.66,,,,-44,1014,28,        ,        ,        ,,,,0x01,
14:50,47.66,,,,-54,1014,29,        ,        ,        ,,,,0x01,
14:50,47.67,,,,-42,1014,32,        ,        ,        ,,,,0x01,
14:50,47.67,,,,-48,1010,30,        ,        ,        ,,,,0x01,
14:50,47.67,,,,-52,1014,28,        ,        ,        ,,,,0x01,
14:50,47.68,,,,-39,1012,30,        ,        ,        ,,,,0x01,
14:50,47.68,,,,-51,1012,31,        ,        ,        ,,,,0x01,
14:50,47.69,,,,-49,1013,29,        ,        ,        ,,,,0x01,
14:50,47.69,,,,-40,1012,30,        ,        ,        ,,,,0x01,
14:50,47.70,,,,-55,1014,30,        ,        ,        ,,,,0x01,
14:50,47.70,,,,-44,1013,27,        ,        ,        ,,,,0x01,
14:50,47.71,,,,-42,1013,32,        ,        ,        ,,,,0x01,
14:50,47.71,,,,-53,1014,30,        ,        ,        ,,,,0x01,
14:50,47.71,,,,-43,1011,32,        ,        ,        ,,,,0x01,
14:50,47.72,,,,-45,1010,39,        ,        ,        ,,,,0x01,
14:50,47.72,,,,-47,1009,45,        ,        ,        ,,,,0x01,
14:50,47.73,,,,-40,1008,45,        ,        ,        ,,,,0x01,
14:50,47.73,,,,-40,1010,38,        ,        ,        ,,,,0x01,
14:50,47.73,,,,-46,1013,35,        ,        ,        ,,,,0x01,
14:50,47.74,,,,-49,1013,25,        ,        ,        ,,,,0x01,
14:50,47.74,,,,-50,1013,21,        ,        ,        ,,,,0x01,
14:50,47.75,,,,-48,1018,18,        ,        ,        ,,,,0x01,
14:50,47.75,,,,-45,1017,15,        ,        ,        ,,,,0x01,
14:50,47.75,,,,-47,1018,15,        ,        ,        ,,,,0x01,
14:50,47.76,,,,-48,1017,15,        ,        ,        ,,,,0x01,
14:50,47.76,,,,-48,1014,17,        ,        ,        ,,,,0x01,
14:50,47.76,,,,-50,1015,24,        ,        ,        ,,,,0x01,
14:50,47.77,,,,-46,1014,26,        ,        ,        ,,,,0x01,
14:50,47.77,,,,-47,1014,24,        ,        ,        ,,,,0x01,
14:50,47.78,,,,-48,1015,24,        ,        ,        ,,,,0x01,
14:50,47.78,,,,-49,1012,27,        ,        ,        ,,,,0x01,
14:50,47.78,,,,-49,1012,27,        ,        ,        ,,,,0x01,
14:50,47.79,,,,-45,1014,28,        ,        ,        ,,,,0x01,
14:50,47.79,,,,-49,1010,28,        ,        ,        ,,,,0x01,
14:50,47.80,,,,-52,1012,24,        ,        ,        ,,,,0x01,
14:50,47.80,,,,-47,1013,28,        ,        ,        ,,,,0x01,
14:50,47.81,,,,-50,1009,29,        ,        ,        ,,,,0x01,
14:50,47.81,,,,-47,1012,30,        ,        ,        ,,,,0x01,
14:50,47.82,,,,-49,1011,35,        ,        ,        ,,,,0x01,
14:50,47.82,,,,-52,1009,32,        ,        ,        ,,,,0x01,
14:50,47.82,,,,-51,1011,35,        ,        ,        ,,,,0x01,
